Municipality,Cluster,Benefit_Type,Rate_2023,Rate_2024,Rate_2025,Cumulative_Change_Pct,Trend,Z_Score
זמר,3.0,מזונות,2.0300446609825418,,2.058407307345941,,N/A,0.6818430450227334
זרזיר,2.0,מזונות,2.2875816993464055,2.58092267985805,2.229299363057325,,N/A,0.2720111278806068
חדרה,6.0,מזונות,1.3216073077109955,1.288969689973932,1.2814137627663238,-3.0412623106848877,→ יציבה,-0.09284282402590109
חולון,7.0,מזונות,0.9435255173577068,0.7936761588204587,0.8316476818491552,-11.85742552272032,↓ יורדת,-0.1435361119141403
חורה,1.0,מזונות,1.8014772113132769,1.736638735727,1.882372626118966,4.4905044758638,→ יציבה,0.5194005124361271
חיפה,7.0,מזונות,1.45796839888883,1.325151445879529,1.3166462729608084,-9.693085668779117,↓ יורדת,1.7836188203203467
חצור הגלילית,4.0,מזונות,2.2375369193591697,1.796299622777079,1.7844396859386151,,N/A,-0.16520784157120877
חריש,3.0,מזונות,2.529310242218651,1.846527209897386,1.9254813703425857,-23.87326243325536,↓ יורדת,0.29450392913301104
טבריה,4.0,מזונות,2.502117176072061,2.080629151714133,1.9239837781759879,-23.105768323914138,↓ יורדת,0.024255903308456773
טובא-זנגרייה,2.0,מזונות,2.644336712208021,2.172338884866039,,,N/A,
טורעאן,3.0,מזונות,1.4696058784235138,1.453488372093023,1.691717092849242,,N/A,-0.3866727517474549
טייבה,3.0,מזונות,2.494677304888277,1.975822728334998,1.9981070564728154,-19.905189638853926,↓ יורדת,0.5061313187210759
טירה,4.0,מזונות,2.9533149066676767,2.720530689822234,2.827867347313526,-4.247686525772408,→ יציבה,1.2514892687502863
טירת כרמל,5.0,מזונות,2.1871529997644603,1.971685306096063,1.9765996110562056,-9.626824860031725,↓ יורדת,0.4107151795895879
טמרה,2.0,מזונות,2.0463469940821857,2.073273863109365,2.2039456001720152,7.701460531649213,↑ עולה,0.24813209292087182
יבנה,7.0,מזונות,1.02068224550094,0.8959786370583791,0.7664170005225571,-24.911302817224207,↓ יורדת,-0.4027319767174453
יהוד,8.0,מזונות,,0.5107904482186183,,,N/A,
יהוד-מונוסון,,מזונות,0.6444544692917445,,0.5162122923052105,,N/A,
יפיע,3.0,מזונות,1.9751835907824764,1.902282739287145,1.6883503823617043,-14.521850513508063,↓ יורדת,-0.39648316717952053
יקנעם עילית,7.0,מזונות,0.6522359463535934,0.6060850943472464,,,N/A,
ירוחם,3.0,מזונות,1.6043232289115934,1.243677970317552,,,N/A,
ירושלים,2.0,מזונות,1.4888133746903727,1.381452278805054,1.3592351777831069,-8.70345465120597,↓ יורדת,-0.547444871268715
ירכא,3.0,מזונות,0.8690110654075662,,,,N/A,
כאבול,2.0,מזונות,1.3803680981595092,1.667930250189537,1.421836413978897,,N/A,-0.4884849009320024
כסיפה,1.0,מזונות,1.2885367948840316,1.431606169760783,1.0737774596214933,,N/A,-0.4985243003852855
כסרא-סמיע,3.0,מזונות,,1.774159883114172,,,N/A,
כפר יאסיף,5.0,מזונות,1.8814675446848543,1.883239171374764,2.3627256402986485,,N/A,0.9825485366022788
כפר יונה,7.0,מזונות,0.9058955683588796,0.7104543355475826,0.8828307083833603,,N/A,0.05984101915338966
כפר כנא,2.0,מזונות,1.3156271841466924,1.420685176164962,1.5985293529952445,21.50321704032291,↑ עולה,-0.32206949005212915
כפר מנדא,2.0,מזונות,2.8327317585781513,2.559612016704837,2.513781697905182,-11.25945157733755,↓ יורדת,0.539946252539956
כפר סבא,8.0,מזונות,0.37103890894504615,0.3227172794933339,0.3440216126519007,-7.281526449601261,↓ יורדת,-0.13184269869532741
כפר קאסם,3.0,מזונות,2.7434312210200926,2.428566007665161,2.4564537740062526,-10.46053004044814,↓ יורדת,1.8417292941250525
כפר קרע,4.0,מזונות,2.2050176401411212,2.500120198086446,2.36630383341221,7.314508071725295,↑ עולה,0.6248088379169696
כרמיאל,6.0,מזונות,1.1980500702305212,1.004835772153489,0.9500886749429946,-20.697081152861617,↓ יורדת,-0.8108292430032533
לוד,3.0,מזונות,2.332636223657298,2.140535694273226,2.0702362887491867,-11.249072283405559,↓ יורדת,0.7163120681637439
לקיה,1.0,מזונות,1.364256480218281,1.195587196348024,1.203180581711655,,N/A,-0.33562121329077965
מבשרת ציון,8.0,מזונות,,0.5747787101965743,,,N/A,
מג'ד אל-כרום,2.0,מזונות,1.765664614270192,1.743599155730935,1.9423761735189382,10.008217745349507,↑ עולה,0.0017771233764611188
מג'דל שמס,3.0,מזונות,2.324380165289256,1.801029159519726,1.6193641864825705,,N/A,-0.5975052756017797
מגאר,2.0,מזונות,0.9004584151931893,0.8107998540560263,0.8001600320064013,,N/A,-1.0740008310886355
מגדל העמק,4.0,מזונות,1.784027704900829,1.637174306813432,1.4748250788859925,-17.33171660761987,↓ יורדת,-0.5855820901768081
מודיעין עילית,1.0,מזונות,0.30989272943980933,0.3243518754488798,0.2838554381024832,,N/A,-1.4929418522255036
מוקייבלה,,מזונות,3.37609723160027,,,,N/A,
מזרעה,4.0,מזונות,3.6443148688046647,4.097372860930345,,,N/A,
מעלה אדומים,6.0,מזונות,0.9036785030831384,0.7264899771290193,0.5625050223662711,-37.753855995562986,↓ יורדת,-1.650728812926886
מעלה עירון,2.0,מזונות,1.2590494176896443,0.9286775631500742,1.336411128659944,,N/A,-0.568941335892138
מעלות-תרשיחא,5.0,מזונות,1.8768928891353496,1.49266461958376,1.440922190201729,-23.228320670683786,↓ יורדת,-0.38259631625567825
נהרייה,6.0,מזונות,1.6698473282442747,1.314720437255336,1.3277912481237732,-20.484272683787747,↓ יורדת,0.007657880136668297
נוף הגליל,5.0,מזונות,4.087889626980072,3.849228050986496,3.4331888881910864,-16.01561682262556,↓ יורדת,2.5678511223979017
נחף,2.0,מזונות,1.2091898428053203,1.40331181588549,1.59423303528107,,N/A,-0.3261159079885508
נס ציונה,8.0,מזונות,0.3509618548334028,0.3530839677810879,,,N/A,
נצרת,3.0,מזונות,2.019416501517698,1.962050152533576,1.8250737048996208,-9.62371043675331,↓ יורדת,0.001921328340455893
נשר,7.0,מזונות,1.0846477154607492,0.7769297564096704,0.8686111365090976,,N/A,0.0033391682739104104
נתיבות,3.0,מזונות,1.9585344622932659,1.606396378306347,1.3664983048502042,-30.228528976193818,↓ יורדת,-1.3343430157614269
נתניה,6.0,מזונות,1.5451297421979804,1.441272564094629,1.3354233072962276,-13.572092308794783,↓ יורדת,0.024196666470818994
סח'נין,3.0,מזונות,1.5360546152752097,1.491949104830537,1.5296048057401896,-0.41989454482153726,→ יציבה,-0.8590593406950744
עילוט,2.0,מזונות,1.7765933821896513,2.400960384153661,1.9381931732529343,,N/A,-0.002162568338742396
עין מאהל,2.0,מזונות,1.1242270938729624,,1.3030656333584802,,N/A,-0.6003472558597298
עכו,4.0,מזונות,3.838595331239554,3.649094209609899,3.7461518489670267,-2.408263291527419,→ יציבה,2.4982752684920504
עספיא,4.0,מזונות,,,1.328374070138151,,N/A,-0.7844235897622662
עפולה,5.0,מזונות,1.6931719281588733,1.542502825376462,1.4819425302686762,-12.47536616791683,↓ יורדת,-0.3218472421455867
עראבה,2.0,מזונות,1.703948083964761,1.535166012138522,1.3024500140805406,-23.562811194928614,↓ יורדת,-0.6009270670035946
ערד,4.0,מזונות,1.075098814229249,0.8761499468051818,0.8624407072013799,-19.780331278695183,↓ יורדת,-1.417037112778431
ערערה,3.0,מזונות,2.570204664445502,2.358156864594633,1.8620240201098595,-27.553472847207132,↓ יורדת,0.1095925830860148
ערערה-בנגב,1.0,מזונות,1.4781613580011443,1.667438628994905,1.5208445160135982,2.8875844833457465,→ יציבה,0.06427976838968615
פוריידיס,2.0,מזונות,3.2810791104629966,3.179650238473768,3.368934126585908,2.6776256580571727,→ יציבה,1.3453578528906531
פרדס חנה-כרכור,,מזונות,0.9754548341726782,0.9940357852882703,0.9041980624327233,-7.304979097303938,↓ יורדת,
פתח תקווה,7.0,מזונות,0.6850414352205246,0.5899543664437082,0.5458898394304029,-20.312872862256402,↓ יורדת,-1.279002576218168
צפת,2.0,מזונות,1.6795175204214061,1.628457291163075,1.4049249003780526,-16.34949422703585,↓ יורדת,-0.5044127387966763
קלנסווה,2.0,מזונות,2.142121524201854,1.746051082145613,2.1965733455808936,2.541957623031132,→ יציבה,0.24118865316757734
קצרין,5.0,מזונות,2.0378806041716615,1.789976133651551,,,N/A,
קריית ארבע,3.0,מזונות,,,1.8815855494229805,,N/A,0.16659383987914117
קריית אתא,6.0,מזונות,1.7809002532472837,1.523253929671042,1.374203770168461,-22.836567198935175,↓ יורדת,0.10823450932431915
קריית ביאליק,7.0,מזונות,1.4969056502602829,1.168584909820523,1.1016546420702467,-26.404537127728105,↓ יורדת,0.9293437987986868
קריית גת,4.0,מזונות,1.9149125671703826,1.709060871051357,1.7245627001724562,-9.94039468231187,↓ יורדת,-0.24650485510629425
קריית ים,5.0,מזונות,2.6964560862865947,2.288053949903661,2.143855085031556,-20.49360284654401,↓ יורדת,0.6584121798403038
קריית מוצקין,7.0,מזונות,1.6146285345227764,1.593911258990656,1.2712032733484289,-21.26961426925675,↓ יורדת,1.6030498404439373
קריית מלאכי,3.0,מזונות,2.8554693220090788,2.674569900245772,2.3013354719481156,-19.406051600340092,↓ יורדת,1.3897228059105133
קריית שמונה,5.0,מזונות,2.336448598130841,2.172131147540984,2.0135072779898486,-13.82188850203448,↓ יורדת,0.46537359027373226
ראש העין,7.0,מזונות,0.6716762520465136,0.6051071039574004,0.5751483621343233,-14.371192909989283,↓ יורדת,-1.1627430501657012
ראשון לציון,7.0,מזונות,0.8796913585117042,0.818337044701661,0.8019371672449742,-8.838803577458979,↓ יורדת,-0.26159163992595424
רהט,1.0,מזונות,2.2274325908558033,2.161820480404551,2.2428669477399747,0.692921390642015,→ יציבה,0.9732198401582579
רחובות,7.0,מזונות,0.6566610478144018,0.62249412646671,0.5992170230898293,-8.747895876535756,↓ יורדת,-1.0671055792065234
ריינה,2.0,מזונות,1.7474370922646785,1.565489650373978,1.7813020743549963,1.9379800417552564,→ יציבה,-0.14992793367730634
רמלה,4.0,מזונות,1.8677807815188008,1.675346906071312,1.6630312963208445,-10.962179674611635,↓ יורדת,-0.3300481281643793
רמת גן,8.0,מזונות,0.3908761931180572,0.376046457149198,0.31078799992687345,-20.489401657418043,↓ יורדת,-0.6539300697655357
רמת השרון,9.0,מזונות,0.4359863100298651,,,,N/A,
רעננה,8.0,מזונות,0.2912409290585637,0.2293467239631114,,,N/A,
שגב-שלום,1.0,מזונות,1.3972985561248255,2.090176171991639,1.7943012990741405,,N/A,0.4085292225601721
שדרות,5.0,מזונות,1.7416894387555928,1.312995865459828,1.0319098269566598,-40.75236353882116,↓ יורדת,-0.9883231904397234
שלומי,6.0,מזונות,2.3029682702149437,1.853453601878166,1.9035532994923858,,N/A,1.2553428537105198
שפרעם,3.0,מזונות,2.2159501761097244,1.968276021766817,1.9971076372150678,-9.875787878897711,↓ יורדת,0.5032190641195577
תל אביב -יפו,8.0,מזונות,0.5924944889299375,0.5177093419459373,0.4611234173123831,-22.172538997757503,↓ יורדת,1.7077819562771854
תל שבע,1.0,מזונות,3.048780487804878,2.805049088359046,2.730704361095494,-10.432896956067792,↓ יורדת,1.587348922611475
אבו גוש,3.0,ילדים,140.619351729124,136.7196771896511,134.293408266011,-4.498629374496548,→ יציבה,-0.6346803183339332
אבו סנאן,3.0,ילדים,135.98252659761854,134.3262998207144,133.6418072945019,-1.7213382937375499,→ יציבה,-0.7101929519136924
אבו תלול,,ילדים,127.38853503184713,128.0083711196372,126.17275962471692,-0.9543836945972144,→ יציבה,
אבטין,,ילדים,135.66289825282632,135.7898328215626,136.71481357070877,0.7753890941663792,→ יציבה,
אבן יהודה,8.0,ילדים,137.05002504830748,135.0795002839296,134.54849032976207,-1.8252712596467298,→ יציבה,0.30599062900385393
אבן שמואל,,ילדים,138.17097415506956,138.0145278450363,138.2775119617225,0.07710577949126281,→ יציבה,
אבני חפץ,,ילדים,153.97419891801914,141.8998817500986,140.47076689445709,-8.769931662870167,↓ יורדת,
אום אל-פחם,2.0,ילדים,147.43675322074628,146.6829372866542,145.3500675554687,-1.4153090187446877,→ יציבה,0.6486801204564687
אום בטין,,ילדים,118.9215214251324,121.9400594829558,126.62822976724323,6.480499282009795,↑ עולה,
אופקים,3.0,ילדים,139.2829980855472,137.0694803902051,137.39383528962688,-1.3563484573759745,→ יציבה,-0.2753785063171976
אור יהודה,6.0,ילדים,129.08622908622908,128.8405870702351,128.4296700570578,-0.5086205041536321,→ יציבה,0.9548732117050832
אור עקיבא,5.0,ילדים,133.53351585268922,134.781709083385,136.06066653362603,1.8925216375825091,→ יציבה,0.9167365873951344
אורנית,8.0,ילדים,134.6050798413889,132.7680583878931,130.72386058981235,-2.8834121685080376,→ יציבה,-0.19690471482361704
אזור,7.0,ילדים,130.75579549063195,130.6818181818182,129.17969689680058,-1.2053757066120219,→ יציבה,-0.14909607696207114
אחוזת ברק,,ילדים,137.15207745058493,133.687653311529,137.62214983713355,0.34273807242765736,→ יציבה,
אחיעזר,,ילדים,,128.7032540067994,136.38577691183633,,N/A,
אילת,6.0,ילדים,116.60710927214595,118.3434000796109,117.69383697813122,0.9319566472134954,→ יציבה,-0.8706801125182337
אכסאל,3.0,ילדים,144.88400332332077,141.9796086378317,140.17694672774047,-3.2488449294682367,→ יציבה,0.047150285730451325
אל סייד,,ילדים,105.22999369880277,109.7739947167596,114.50175533351337,8.810949529512408,↑ עולה,
אלון מורה,,ילדים,121.74766813942071,123.7410071942446,129.5166588456124,6.381223414722768,↑ עולה,
אלון שבות,,ילדים,119.57796014067995,126.1398176291793,122.92455578211477,2.798672629552842,→ יציבה,
אליכין,6.0,ילדים,119.00733220530175,117.3601147776184,117.42857142857143,-1.3266079891672309,→ יציבה,-0.915786663844124
אלעד,2.0,ילדים,136.16788985261113,138.2558186438627,139.76705490848585,2.64318192767067,→ יציבה,-0.12591246280701257
אלעזר,,ילדים,142.6470588235294,141.8647166361974,139.84743915728296,-1.9626199722139914,→ יציבה,
אלפי מנשה,8.0,ילדים,137.53903810118675,136.1460957178841,134.40448865085438,-2.2790252815541,→ יציבה,0.2870560448087908
אלקנה,7.0,ילדים,149.87769624193905,145.2354874041621,143.8709677419355,-4.007753422035018,→ יציבה,0.84437735223025
אעבלין,3.0,ילדים,128.67282301762955,126.7765346235259,126.07126747857464,-2.021837617333128,→ יציבה,-1.587526510513363
אפרת,6.0,ילדים,133.3961819467358,130.3153930644908,130.88922321640666,-1.8793331966053897,→ יציבה,1.3731030233222952
אריאל,6.0,ילדים,113.86891955711812,112.7143454621497,114.6925765988073,0.7233378914041868,→ יציבה,-1.3810234479682957
אשדוד,5.0,ילדים,122.16907011869992,122.6081791583254,121.98828919451974,-0.14797601717401632,→ יציבה,-0.3451445389088517
אשקלון,5.0,ילדים,130.56968855997533,130.2624138595281,129.98978303984615,-0.4441348727448457,→ יציבה,0.3723556973586995
באקה אל-גרביה,3.0,ילדים,145.6291315249601,144.526585157805,143.64515855279907,-1.3623462224801979,→ יציבה,0.4490738864827498
באר גנים,,ילדים,160.29479502533394,152.7050610820245,151.64279696714405,-5.39755396101444,↓ יורדת,
באר יעקב,7.0,ילדים,168.80307384327273,167.947994894476,170.1069180661298,0.7724054978214651,→ יציבה,2.618541058791291
באר שבע,5.0,ילדים,130.65027571392704,129.6369624664005,128.84181522301947,-1.3841995212221352,→ יציבה,0.2694165217844056
בועיינה-נוג'ידאת,2.0,ילדים,149.15442195730523,148.0536056158264,148.04821010973197,-0.7416554152782082,→ יציבה,1.0230230322980434
בוקעאתא,2.0,ילדים,148.89626316548836,149.3451025056948,146.4617987031294,-1.6350070919195694,→ יציבה,0.8029227768879099
ביר אל-מכסור,2.0,ילדים,149.96342355523043,148.8652737752161,146.77103718199606,-2.128776669371407,→ יציבה,0.8458268230249437
ביר הדאג',,ילדים,172.4040632054176,169.1216584833606,169.21858500527983,-1.8476816270520855,→ יציבה,
בית אל,3.0,ילדים,145.6837402265837,141.6245165129426,139.74565122058178,-4.076013559760571,→ יציבה,-0.002831621941114261
בית אריה-עופרים,7.0,ילדים,141.9294990723562,139.0150826821734,137.56148981026,-3.0775908395684297,→ יציבה,0.4177091120711159
